nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,tariff_id
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLXER,803d5215-0829-52f2-801f-979d3288615e,"MOUSTIERS SAINTE MARIE - Parking Intermediaire",Voirie,"321 Calade Tempesta 04360 MOUSTIERS-SAINTE-MARIE","04135","[6.222012, 43.843801]",2,FREBNEBLXER2,b8873114-907e-518e-b7d2-77eae6c86fe6,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"25682923254593",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLYNN,c86a8bd2-9173-50d2-9bf8-9410c8ac3fad,"COLLONGES-SOUS-SALEVE - Parking des Crêts",Voirie,"55 Route des Crêts 74160 COLLONGES-SOUS-SALEVE","74082","[6.1479, 46.141258]",2,FREBNEBLYNN1,99dca781-c986-543d-af3d-f18c24f11345,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50055644720578",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLYNN,c86a8bd2-9173-50d2-9bf8-9410c8ac3fad,"COLLONGES-SOUS-SALEVE - Parking des Crêts",Voirie,"55 Route des Crêts 74160 COLLONGES-SOUS-SALEVE","74082","[6.1479, 46.141258]",2,FREBNEBLYNN2,eee24414-ca29-5d5b-8d7f-92c47522cc12,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50055644720578",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLYRK,37a9b086-63e9-5b2e-8806-f0d9f4ff6061,"FILLINGES - Parking de la Halle Sportive",Voirie,"Parking de la Halle Sportive 74250 FILLINGES","74128","[6.344462, 46.16141]",2,FREBNEBLYRK1,54f228a4-a786-5536-b11a-004fe2bf37b7,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50031766227035",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLYRK,37a9b086-63e9-5b2e-8806-f0d9f4ff6061,"FILLINGES - Parking de la Halle Sportive",Voirie,"Parking de la Halle Sportive 74250 FILLINGES","74128","[6.344462, 46.16141]",2,FREBNEBLYRK2,473cbed7-4e73-5119-8ca8-0e28d9f6ef80,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50031766227035",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLZBN,3ccd011e-9d22-511a-b90f-6df6ee57c124,"BOURGNEUF - Pont d'Aiton",Voirie,"D925 73220 Aiton","73007","[6.255442, 45.555121]",2,FREBNEBLZBN1,e08e9e9c-bdb1-5534-91cc-33c1629232c9,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19670766928038",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLZBN,3ccd011e-9d22-511a-b90f-6df6ee57c124,"BOURGNEUF - Pont d'Aiton",Voirie,"D925 73220 Aiton","73007","[6.255442, 45.555121]",2,FREBNEBLZBN2,0d018f2c-b534-522d-82ec-96e620cf6901,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19670766928038",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLZKW,ac203f99-48bd-51cd-8d67-a40dc2af8c3a,"LES HOUCHES - Base de Loisirs des Chavants",Voirie,"1 Route des Chavants 74310 LES HOUCHES","74143","[6.78156, 45.895306]",6,FREBNEBLZKW1,eff63521-4f48-5b73-973f-b63438433de8,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"70022516200091",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBLZKW,ac203f99-48bd-51cd-8d67-a40dc2af8c3a,"LES HOUCHES - Base de Loisirs des Chavants",Voirie,"1 Route des Chavants 74310 LES HOUCHES","74143","[6.78156, 45.895306]",6,FREBNEBLZKW2,3f089cda-2f17-5f1f-ae47-1c8198d7388c,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"70022516200091",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@reseau-eborn.fr,EASYCHARGE,contact@reseau-eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMADM,e64f0c40-04a7-58dd-8293-016b995eac49,"SAINTE CROIX EN JAREZ - Parking aux portes",Voirie,"9 Place des Portes 42800 SAINTE-CROIX-EN-JAREZ","42210","[4.64742, 45.4794]",2,FREBNEBMADM1,3ed80726-a66c-522f-b0f8-5ae987d9a61a,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 2.5€ par heure d'occupation hors charge, 0.3342€ par kwh de charge, entre 20:00 et 08:00 : 0.3342€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19439363146045",,,2025-10-21,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@reseau-eborn.fr,EASYCHARGE,contact@reseau-eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMADM,e64f0c40-04a7-58dd-8293-016b995eac49,"SAINTE CROIX EN JAREZ - Parking aux portes",Voirie,"9 Place des Portes 42800 SAINTE-CROIX-EN-JAREZ","42210","[4.64742, 45.4794]",2,FREBNEBMADM2,a0c0d308-508f-5af9-8e1a-ef9a88342bce,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 2.5€ par heure d'occupation hors charge, 0.3342€ par kwh de charge, entre 20:00 et 08:00 : 0.3342€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19439363146045",,,2025-10-21,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMANA,7de5b145-06c8-5c73-a1fc-57227b141c2e,"VINAY - Avenue de la Gare",Voirie,"220 Avenue de la Gare 38470 VINAY","38559","[5.410519, 45.207744]",2,FREBNEBMANA1,7f90aec8-925a-5391-99f3-771a36d920bd,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"88827000272882",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMANA,7de5b145-06c8-5c73-a1fc-57227b141c2e,"VINAY - Avenue de la Gare",Voirie,"220 Avenue de la Gare 38470 VINAY","38559","[5.410519, 45.207744]",2,FREBNEBMANA2,4b331919-aea5-51c5-95db-5494c1b80ffb,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"88827000272882",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMAYA,7c458144-73c4-574c-a157-b204d800a759,"MORZINE - Route Du Palais Des Sports",Voirie,"Route Du Palais Des Sports 74110 MORZINE","74191","[6.70555, 46.18337]",2,FREBNEBMAYA1,39c7d498-1eb4-5d93-bb06-ba3d21c6fd87,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19532127217168",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMAYA,7c458144-73c4-574c-a157-b204d800a759,"MORZINE - Route Du Palais Des Sports",Voirie,"Route Du Palais Des Sports 74110 MORZINE","74191","[6.70555, 46.18337]",2,FREBNEBMAYA2,c25b31d0-b47e-5042-ad93-bec478596742,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19532127217168",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBEH,046eb79a-039f-56af-941e-f90db18dcf7e,"CREMIEU - Parking salle des fetes",Voirie,"2 Rue Paul Garcin  38460 CREMIEU","38138","[5.252595, 45.723732]",2,FREBNEBMBEH1,06a2a2a3-8331-5522-b4b2-9038b97db072,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50041610462266",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBEH,046eb79a-039f-56af-941e-f90db18dcf7e,"CREMIEU - Parking salle des fetes",Voirie,"2 Rue Paul Garcin  38460 CREMIEU","38138","[5.252595, 45.723732]",2,FREBNEBMBEH2,c3c42960-945a-52e7-a274-c70533a0ca49,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50041610462266",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBFG,5d1ab38e-88db-5a39-8435-f5420b30174f,"SAGNES ET GOUDOULET - Les Sagnes",Voirie,"147 Rue des Grandes Sagnes 07450 SAGNES-ET-GOUDOULET","07203","[4.22643, 44.7905]",2,FREBNEBMBFG1,da58bab6-ada1-53cb-8cd0-11a3b3fbcbe7,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"17913169279519",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBFG,5d1ab38e-88db-5a39-8435-f5420b30174f,"SAGNES ET GOUDOULET - Les Sagnes",Voirie,"147 Rue des Grandes Sagnes 07450 SAGNES-ET-GOUDOULET","07203","[4.22643, 44.7905]",2,FREBNEBMBFG2,416376d5-8b13-5bcc-8d1c-e440a1c5df67,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"17913169279519",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBFT,e09f63c5-a295-5dfe-8c06-5ec476ce20b3,"LA CADIERE D'AZUR - 105 142 Avenue Henri Jansoulin",Voirie,"105 Avenue Henri Jansoulin  83740 LA CADIERE-D'AZUR","83027","[5.754467, 43.197869]",2,FREBNEBMBFT1,4e4ea477-69f2-532a-b290-fcac2e40c86e,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"25387698805861",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBFT,e09f63c5-a295-5dfe-8c06-5ec476ce20b3,"LA CADIERE D'AZUR - 105 142 Avenue Henri Jansoulin",Voirie,"105 Avenue Henri Jansoulin  83740 LA CADIERE-D'AZUR","83027","[5.754467, 43.197869]",2,FREBNEBMBFT2,3fb24558-c059-521e-94f6-a5b67d773aff,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"25387698805861",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBKTJW,8d2319d8-3dfb-5326-b0a8-bfa810985d7f,"ANNECY - Rue de la Paix",Voirie,"27 Rue de la Paix 74000 ANNECY","74010","[6.13133, 45.90478]",2,FREBNEBMBJQ1,20a5e75f-e9b3-50d6-af07-1e175410c296,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50009043834779",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBKTJW,8d2319d8-3dfb-5326-b0a8-bfa810985d7f,"ANNECY - Rue de la Paix",Voirie,"27 Rue de la Paix 74000 ANNECY","74010","[6.13133, 45.90478]",2,FREBNEBMBJQ2,cfd2fe1c-41db-5804-84f9-f6980b85e078,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50009043834779",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBMJ,f338d989-626b-52fc-80c6-093ebfec1c83,"LAPEYROUSE MORNAY - Place Jerôme Cavalli",Voirie,"Place Jérôme Cavalli 26210 LAPEYROUSE-MORNAY","26155","[4.994846, 45.322879]",2,FREBNEBMBMJ1,2d7edb8a-0d31-59be-80fc-ca2aca686c13,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19790159068952",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBMJ,f338d989-626b-52fc-80c6-093ebfec1c83,"LAPEYROUSE MORNAY - Place Jerôme Cavalli",Voirie,"Place Jérôme Cavalli 26210 LAPEYROUSE-MORNAY","26155","[4.994846, 45.322879]",2,FREBNEBMBMJ2,21e7074d-95f8-5e12-81cc-25f3d8940a96,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19790159068952",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBMU,1e6dd5c4-e1fe-5cc8-8d3b-9c6f090e061c,"CHAVANOZ - Parking Route de Loyettes",Voirie,"2 Route de Loyettes 38230 CHAVANOZ","38097","[5.19798, 45.7681]",2,FREBNEBMBMU1,64371edf-f5f9-5e2c-8f3e-341c265b5791,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19413313944851",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMBMU,1e6dd5c4-e1fe-5cc8-8d3b-9c6f090e061c,"CHAVANOZ - Parking Route de Loyettes",Voirie,"2 Route de Loyettes 38230 CHAVANOZ","38097","[5.19798, 45.7681]",2,FREBNEBMBMU2,8932334a-c087-5e66-a1eb-9d788a6b30dc,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19413313944851",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCFJ,6a0a0e5f-9004-58ce-b384-f23ebb412142,"MONTLUÇON  - Rue de la Gironde",Voirie,"Rue de la Gironde 03100 MONTLUÇON","03185","[2.609601, 46.339754]",2,FREBNEBMCFJ1,07857764-8073-5d80-ad3d-ca2326591ab8,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"17244428321631",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCFJ,6a0a0e5f-9004-58ce-b384-f23ebb412142,"MONTLUÇON  - Rue de la Gironde",Voirie,"Rue de la Gironde 03100 MONTLUÇON","03185","[2.609601, 46.339754]",2,FREBNEBMCFJ2,54497d84-4b99-56a2-8eb2-4cc7fbdfce97,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"17244428321631",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCRS,c6d46c39-55ec-518b-b819-7809a8987c68,"LE GRAND LEMPS - Parking de la Mediatheque",Voirie,"9 Rue Joliot Curie 38690 LE GRAND-LEMPS","38182","[5.420295, 45.39962]",2,FREBNEBMCRS1,9cbce041-8019-58b5-825f-4eed04808a75,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19368161969703",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCRS,c6d46c39-55ec-518b-b819-7809a8987c68,"LE GRAND LEMPS - Parking de la Mediatheque",Voirie,"9 Rue Joliot Curie 38690 LE GRAND-LEMPS","38182","[5.420295, 45.39962]",2,FREBNEBMCRS2,d9487a7a-129e-57e9-a08b-8e9caa66a4dd,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19368161969703",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCXA,b6763bfd-47e7-59e3-9dc1-c5576298966e,"ANNECY - 30ème d'Infanterie",Voirie,"30ème d'Infanterie 74000 ANNECY","74010","[6.13324, 45.90419]",2,FREBNEBMCXA1,fda9df94-a931-5de6-9ce8-fa68b233bc4a,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50026553221614",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBMCXA,b6763bfd-47e7-59e3-9dc1-c5576298966e,"ANNECY - 30ème d'Infanterie",Voirie,"30ème d'Infanterie 74000 ANNECY","74010","[6.13324, 45.90419]",2,FREBNEBMCXA2,1ae9a165-1837-59f2-a44e-6a4c1d466029,22,false,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50026553221614",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
